Topics,Alpha,Beta,Coherence,Topic Diversity,Topic Quality
13,asymmetric,0.9099999999999999,0.3626577722086011,0.8461538461538461,0.30686426879189327
17,0.9099999999999999,0.01,0.3546549924400284,0.8647058823529412,0.30667225816873045
11,0.31,0.9099999999999999,0.3404035471646297,0.9,0.3063631924481668
19,symmetric,0.9099999999999999,0.35474085428943875,0.8631578947368421,0.30619736896562083
13,0.9099999999999999,0.9099999999999999,0.340210979741384,0.9,0.3061898817672456
15,asymmetric,0.61,0.370388337222047,0.8266666666666667,0.30618769210355884
12,0.01,0.61,0.3532376691367276,0.8666666666666667,0.3061393132518306
18,0.31,0.31,0.3697205649403035,0.8277777777777777,0.30604646764502896
15,0.9099999999999999,0.31,0.36697836905889025,0.8333333333333334,0.3058153075490752
14,asymmetric,0.9099999999999999,0.3396951762045169,0.9,0.3057256585840652
6,0.61,0.9099999999999999,0.35257220452132687,0.8666666666666667,0.3055625772518166
16,symmetric,0.31,0.3542371620399416,0.8625,0.30552955225944967
20,0.9099999999999999,symmetric,0.3470923670951456,0.88,0.30544128304372814
7,asymmetric,0.9099999999999999,0.3622747428646386,0.8428571428571429,0.30534585470019543
11,0.01,0.9099999999999999,0.34236134601020163,0.8909090909090909,0.30501283553636144
15,asymmetric,0.31,0.36595241343605867,0.8333333333333334,0.3049603445300489
18,symmetric,symmetric,0.3708735278891672,0.8222222222222222,0.3049404562644264
18,asymmetric,symmetric,0.36592177060584336,0.8333333333333334,0.3049348088382028
16,symmetric,symmetric,0.34313948431091934,0.8875,0.3045362923259409
18,symmetric,0.01,0.36514131325579346,0.8333333333333334,0.3042844277131612
13,symmetric,0.61,0.34681325260098794,0.8769230769230769,0.30412854458855865
11,0.31,0.61,0.33778618103043784,0.9,0.30400756292739406
14,0.31,0.61,0.34024378000285777,0.8928571428571429,0.30378908928826587
13,0.9099999999999999,symmetric,0.33186738480666667,0.9153846153846154,0.3037862983999487
6,0.9099999999999999,0.01,0.3438625692764403,0.8833333333333333,0.3037452695275223
6,0.9099999999999999,symmetric,0.33723909235765864,0.9,0.3035151831218928
6,0.9099999999999999,0.9099999999999999,0.34998959718167066,0.8666666666666667,0.30332431755744793
13,asymmetric,0.61,0.3648730959196301,0.8307692307692308,0.30312534122553886
6,symmetric,0.01,0.34284347890727124,0.8833333333333333,0.3028450730347563
17,0.01,0.61,0.35260356061819875,0.8588235294117647,0.30282423441327655
14,0.01,0.9099999999999999,0.34443515992849993,0.8785714285714286,0.3026108905086107
18,0.01,0.31,0.3628851424260821,0.8333333333333334,0.3024042853550684
18,symmetric,0.61,0.35340860174490973,0.8555555555555555,0.3023606926039783
19,0.01,0.61,0.3522447216840121,0.8578947368421053,0.30218889281312616
20,0.01,0.9099999999999999,0.3923269360012936,0.77,0.3020917407209961
19,0.9099999999999999,0.01,0.34328488333029467,0.8789473684210526,0.30172934482189057
16,0.9099999999999999,0.31,0.34448184172258556,0.875,0.3014216115072624
12,0.31,symmetric,0.3444426930204471,0.875,0.3013873563928912
6,0.61,0.61,0.3475346876522583,0.8666666666666667,0.3011967292986239
15,asymmetric,0.01,0.3640304064948746,0.8266666666666667,0.3009318027024297
11,symmetric,0.9099999999999999,0.3447702985402335,0.8727272727272727,0.3008904423623856
19,0.9099999999999999,symmetric,0.3422377589723612,0.8789473684210526,0.30080897762307535
6,asymmetric,0.01,0.3404315875873964,0.8833333333333333,0.30071456903553345
18,0.01,0.61,0.3537718181731598,0.85,0.3007060454471858
16,0.9099999999999999,symmetric,0.3436574508265726,0.875,0.300700269473251
13,0.31,0.31,0.33694492910247165,0.8923076923076924,0.3006585521222055
15,0.31,0.31,0.3577179888694018,0.84,0.30048311065029754
18,0.31,symmetric,0.36544969010660605,0.8222222222222222,0.3004808563098761
11,symmetric,0.61,0.3372704972058963,0.8909090909090909,0.30047735205616216
16,0.9099999999999999,0.01,0.34562421302433577,0.86875,0.3002610350648917
16,0.01,symmetric,0.338264813835927,0.8875,0.3002100222793852
17,0.9099999999999999,symmetric,0.3518598617842664,0.8529411764705882,0.30011576446305077
18,asymmetric,0.9099999999999999,0.3649244073666219,0.8222222222222222,0.3000489571681113
19,asymmetric,0.9099999999999999,0.3749458156248884,0.8,0.2999566524999107
14,0.9099999999999999,0.31,0.3332582099880198,0.9,0.2999323889892178
17,symmetric,0.31,0.3492196803947324,0.8588235294117647,0.2999180784566525
17,0.31,0.61,0.36140580836136593,0.8294117647058824,0.2997542292879565
18,0.61,0.01,0.36205662104021474,0.8277777777777777,0.29970242519439994
6,0.01,0.9099999999999999,0.3456061584550986,0.8666666666666667,0.29952533732775216
10,0.61,0.61,0.36059226354684737,0.83,0.2992915787438833
11,asymmetric,0.01,0.34286463457697364,0.8727272727272727,0.29922731744899517
6,0.31,0.9099999999999999,0.34521896924608364,0.8666666666666667,0.29918977334660585
6,0.61,0.31,0.338696257858259,0.8833333333333333,0.29918169444146214
17,0.31,symmetric,0.3556667908699577,0.8411764705882353,0.29917853584943505
16,symmetric,0.61,0.3545675912224825,0.84375,0.2991664050939696
16,symmetric,0.01,0.34436350853641423,0.86875,0.29916579804100984
17,0.61,symmetric,0.353080761112362,0.8470588235294118,0.29908017411870663
10,0.31,0.61,0.3603368898520201,0.83,0.2990796185771767
15,symmetric,0.61,0.3504265169607254,0.8533333333333334,0.2990306278064857
18,symmetric,0.31,0.3635660087756161,0.8222222222222222,0.298932051659951
6,0.61,0.01,0.338221405475827,0.8833333333333333,0.29876224150364716
18,0.01,symmetric,0.36575026181320985,0.8166666666666667,0.29869604714745474
16,0.01,0.31,0.3513385245370684,0.85,0.2986377458565081
18,0.9099999999999999,0.31,0.3706330661057747,0.8055555555555556,0.29856552547409626
13,0.9099999999999999,0.61,0.34635953320343954,0.8615384615384616,0.298402059375271
15,0.31,0.01,0.35747899899326857,0.8333333333333334,0.2978991658277238
6,0.9099999999999999,0.31,0.33723909235765864,0.8833333333333333,0.29789453158259843
10,0.01,0.31,0.35889281235175563,0.83,0.29788103425195717
6,asymmetric,0.9099999999999999,0.3435480192891898,0.8666666666666667,0.2977416167172979
10,0.31,0.01,0.3501342146344143,0.85,0.29761408243925214
10,symmetric,0.9099999999999999,0.35428196618624574,0.84,0.2975968515964464
6,0.01,0.01,0.34337514317981527,0.8666666666666667,0.2975917907558399
10,asymmetric,symmetric,0.36268852573022026,0.82,0.2974045910987806
10,0.01,0.01,0.3540518449424102,0.84,0.2974035497516246
11,symmetric,symmetric,0.32713741240076427,0.9090909090909091,0.2973976476370584
12,symmetric,0.61,0.3463207630451155,0.8583333333333333,0.29725865494705744
16,asymmetric,symmetric,0.347126083487016,0.85625,0.2972267089857574
